month_end,ment_health_no_good_18_24,genhlth_no_good_18_24,divorced_widowed_separated_18_24,ment_health_no_good_25on,genhlth_no_good_25on,divorced_widowed_separated_25on,ment_health_no_good,genhlth_no_good,divorced_widowed_separated,avg_close_apple_stock,avg_close_atandt_stock,avg_close_facebook_stock,avg_close_tmobile_stock,avg_close_twitter_stock,avg_close_verizon_stock,gdp_quart,gdp_fill,x0_24_suicides,x25on_suicides,all_social_media_usage,x18_29_social_media_usage,x30_49_social_media_usage,x50_64_social_media_usage,x65_social_media_usage,population_num_million,broadband_usage_per,unemp_per,psavert,personal_save_rate
2019-03-31,0.5638148667601683,0.013557737260402058,0.01168770453482936,0.3138083973979894,0.05347214006861469,0.2912032654992901,0.32867988542506743,0.05109732691719285,0.2745708960413943,46.251875,30.598571285714286,166.6525,71.27750025,31.790000250000002,58.45249925,18950.347,18950.347,537,3619,0.72,0.9,0.82,0.69,0.4,327.84,0.73,0.038,8,0.08
2019-04-30,0.5617620345140781,0.009082652134423252,0.01635620172648796,0.3216265628686011,0.05429076968445886,0.2905423338936565,0.3362684831367337,0.05153411608329641,0.27382996399889226,50.789,31.727618952380954,184.0120024,73.0939986,36.5919998,57.9380014,0,19020.599,513,3509,0.72,0.9,0.82,0.69,0.4,327.96,0.73,0.037000000000000005,7.5,0.075
2019-05-31,0.5737051792828686,0.011066843736166445,0.019034971226206288,0.328860548932631,0.055976045912002,0.29483198403016525,0.3432909807195596,0.053329158839490715,0.2785764604586845,46.26375,31.287727272727274,183.04249950000002,75.32750125,37.45,57.1674995,0,19020.599,495,3552,0.72,0.9,0.82,0.69,0.4,328.1,0.73,0.037000000000000005,7.3,0.073
2019-06-30,0.5697485806974858,0.00932684509326845,0.011764705882352941,0.33167102681491173,0.05903033276101709,0.296666757515467,0.34666258107348963,0.05590030388927194,0.2787312289304321,48.724374749999996,32.2994999,184.70500175,75.44249925,36.000001,57.6050005,19020.599,19020.599,495,3554,0.72,0.9,0.82,0.69,0.4,328.24,0.73,0.036000000000000004,7.1,0.071
2019-07-31,0.5689368770764119,0.00872093023255814,0.018687707641196014,0.32725770778372903,0.056172888853358915,0.2916910941747055,0.34183047452109677,0.05331163140102667,0.2752291280613011,51.0940002,33.57409109090909,197.6799988,79.0180006,39.0459996,56.9520004,0,19141.744,492,3699,0.72,0.9,0.82,0.69,0.4,328.41,0.73,0.036000000000000004,7,0.07
2019-08-31,0.556475170399221,0.011197663096397274,0.010710808179162609,0.3264885782049682,0.053832230682811136,0.29073432574977376,0.34034254208457976,0.05126400375388586,0.2738657359885034,51.1793755,34.65318195454545,183.74250025,77.45000075,41.440000749999996,56.62749975,0,19141.744,463,3713,0.72,0.9,0.82,0.69,0.4,328.58,0.73,0.037000000000000005,7.3,0.073
2019-09-30,0.5777777777777777,0.016798418972332016,0.014320987654320988,0.32954917228292874,0.056108093960609826,0.29279544562230075,0.3449725384308551,0.05366676894752992,0.27549173033845775,54.7784998,37.19700045,184.4320006,78.9379992,42.5979996,59.9020004,19141.744,19141.744,524,3584,0.72,0.9,0.82,0.69,0.4,328.74,0.73,0.035,7.3,0.073
2019-10-31,0.5941365093907467,0.010077874484654145,0.01923957856161246,0.3269447894320876,0.05608716515651904,0.29991249611877946,0.3424530057695887,0.053416644509438976,0.2836213772932731,60.938751249999996,37.69260913043478,187.8875005,81.30500025,34.81750075,60.42999925,0,19253.959,553,3488,0.72,0.9,0.82,0.69,0.4,328.89,0.73,0.036000000000000004,7.2,0.07200000000000001
2019-11-30,0.5914357682619648,0.012594458438287154,0.016120906801007556,0.3279702227291829,0.05490184306898001,0.2996037701867083,0.3427859146151449,0.05252273435508088,0.28366242669764014,65.9331265,38.55349975,196.60000200000002,79.03750025,29.85,59.7124995,0,19253.959,473,3119,0.72,0.9,0.82,0.69,0.4,329.02,0.73,0.036000000000000004,7.5,0.075
2019-12-31,0.6115384615384616,0.014835164835164835,0.015934065934065933,0.33119180953035354,0.056068986841653214,0.29906895248565635,0.34768972095579914,0.05364244834610535,0.282406958321208,70.6264984,38.50952385714286,203.6460022,77.2039994,31.355999999999998,61.2000002,19253.959,19253.959,477,3223,0.72,0.9,0.82,0.69,0.4,329.14,0.73,0.036000000000000004,7.2,0.07200000000000001
